S10000,A1,B2,C2,D3
S10001,A0,B0,C1,D2
S10002,A1,B2,C3,D0
S10003,A3,B0,C3,D2
S10004,A0,B2,C2,D1
S10005,A2,B0,C0,D3
S10006,A3,B0,C3,D1
S10007,A1,B0,C3,D0
S10008,A3,B2,C0,D2
S10009,A1,B2,C0,D1
S100010,A3,B0,C1,D0
S100011,A3,B3,C2,D2
S100012,A3,B0,C0,D0
S100013,A2,B0,C1,D3
S100014,A3,B3,C3,D1
S100015,A3,B1,C0,D3
S100016,A0,B3,C0,D2
S100017,A3,B2,C0,D0
S100018,A0,B0,C1,D2
S100019,A3,B1,C0,D0
S100020,A0,B3,C0,D3
S100021,A3,B3,C3,D1
S100022,A0,B1,C0,D3
S100023,A3,B2,C1,D2
S100024,A2,B1,C2,D1
S100025,A3,B1,C1,D2
S100026,A1,B3,C1,D0
S100027,A1,B3,C1,D3
S100028,A2,B0,C1,D1
S100029,A2,B1,C2,D3
S100030,A2,B1,C1,D2
S100031,A2,B3,C3,D3
S100032,A2,B3,C1,D1
S100033,A2,B2,C3,D3
S100034,A3,B2,C1,D3
S100035,A1,B0,C1,D2
S100036,A0,B0,C1,D3
S100037,A2,B2,C1,D2
S100038,A2,B3,C2,D3
S100039,A1,B3,C1,D2
S100040,A2,B0,C3,D0
S100041,A1,B0,C1,D2
S100042,A2,B2,C2,D0
S100043,A2,B2,C2,D2
S100044,A2,B2,C1,D1
S100045,A0,B0,C2,D3
S100046,A0,B0,C1,D1
S100047,A1,B2,C3,D3
S100048,A0,B1,C1,D1
S100049,A1,B2,C3,D3
S100050,A1,B2,C1,D1
S100051,A0,B0,C3,D0
S100052,A0,B1,C1,D2
S100053,A1,B2,C3,D0
S100054,A1,B0,C2,D2
S100055,A1,B1,C3,D0
S100056,A0,B1,C2,D2
S100057,A1,B1,C3,D1
S100058,A0,B0,C3,D3
S100059,A3,B1,C3,D0
S100060,A0,B3,C2,D3
S100061,A0,B3,C1,D1
S100062,A0,B1,C3,D3
S100063,A0,B3,C1,D3
S100064,A3,B1,C3,D1
S100065,A3,B1,C3,D3
S100066,A0,B3,C1,D2
S100067,A3,B3,C0,D3
S100068,A0,B3,C1,D2
S100069,A0,B3,C3,D0
S100070,A3,B2,C3,D2
S100071,A0,B0,C1,D0
S100072,A0,B3,C3,D3
S100073,A1,B1,C1,D0
S100074,A0,B2,C3,D3
S100075,A2,B0,C1,D0
S100076,A0,B2,C3,D3
S100077,A3,B0,C1,D1
S100078,A2,B0,C3,D3
S100079,A2,B0,C1,D1
S100080,A2,B0,C3,D0
S100081,A3,B2,C1,D2
S100082,A3,B0,C0,D0
S100083,A3,B0,C1,D2
S100084,A3,B0,C0,D0
S100085,A3,B1,C1,D2
S100086,A3,B2,C1,D1
S100087,A3,B2,C3,D3
S100088,A1,B1,C1,D1
S100089,A2,B2,C3,D3
S100090,A2,B3,C1,D2
S100091,A2,B1,C3,D3
S100092,A1,B1,C1,D2
S100093,A3,B2,C1,D3
S100094,A2,B3,C1,D2
S100095,A2,B0,C1,D0
S100096,A2,B1,C1,D3
S100097,A3,B3,C1,D1
S100098,A3,B1,C2,D3
S100099,A2,B1,C1,D0
S1000100,A1,B2,C2,D3
S1000101,A3,B1,C1,D1
S1000102,A1,B3,C3,D3
S1000103,A2,B1,C2,D2
S1000104,A1,B1,C3,D0
S1000105,A1,B3,C3,D2
S1000106,A2,B0,C2,D0
S1000107,A1,B3,C3,D2
S1000108,A1,B3,C3,D0
S1000109,A2,B3,C3,D3
S1000110,A0,B1,C0,D1
S1000111,A2,B1,C3,D2
S1000112,A0,B3,C0,D1
S1000113,A0,B3,C2,D3
S1000114,A1,B1,C0,D2
S1000115,A0,B1,C3,D0
S1000116,A1,B3,C0,D1
S1000117,A1,B0,C0,D0
S1000118,A0,B0,C2,D2
S1000119,A1,B2,C0,D0
S1000120,A0,B2,C2,D3
S1000121,A2,B0,C1,D0
S1000122,A1,B0,C2,D2
S1000123,A3,B0,C1,D0
S1000124,A0,B2,C0,D3
S1000125,A3,B2,C0,D1
S1000126,A0,B3,C0,D0
S1000127,A1,B3,C0,D2
S1000128,A3,B0,C0,D1
S1000129,A1,B3,C1,D0
S1000130,A3,B1,C1,D2
S1000131,A0,B3,C3,D0
S1000132,A3,B3,C1,D2
S1000133,A0,B0,C3,D0
S1000134,A0,B1,C1,D2
S1000135,A3,B1,C3,D0
S1000136,A0,B1,C1,D3
S1000137,A0,B3,C3,D1
S1000138,A1,B3,C2,D3
S1000139,A0,B3,C3,D1
S1000140,A2,B1,C2,D0
S1000141,A0,B1,C3,D1
S1000142,A2,B3,C3,D0
S1000143,A2,B2,C3,D1
S1000144,A3,B3,C3,D0
S1000145,A3,B1,C1,D2
S1000146,A3,B1,C3,D1
S1000147,A3,B3,C1,D2
S1000148,A3,B0,C3,D1
S1000149,A3,B2,C1,D2
S1000150,A1,B0,C0,D1
S1000151,A2,B2,C2,D0
S1000152,A2,B1,C0,D1
S1000153,A3,B3,C2,D0
S1000154,A2,B3,C0,D2
S1000155,A2,B2,C2,D0
S1000156,A3,B0,C2,D2
S1000157,A2,B0,C2,D1
S1000158,A3,B1,C2,D2
S1000159,A3,B0,C1,D1
S1000160,A1,B2,C1,D2
S1000161,A2,B0,C3,D1
S1000162,A1,B0,C2,D3
S1000163,A1,B3,C3,D1
S1000164,A2,B2,C2,D3
S1000165,A1,B0,C2,D2
S1000166,A2,B2,C2,D3
S1000167,A1,B3,C2,D2
S1000168,A3,B1,C3,D0
S1000169,A2,B1,C2,D2
S1000170,A0,B2,C0,D0
S1000171,A2,B3,C2,D3
S1000172,A0,B1,C0,D1
S1000173,A1,B2,C0,D3
S1000174,A1,B1,C1,D2
S1000175,A0,B3,C0,D0
S1000176,A1,B3,C0,D2
S1000177,A2,B1,C2,D0
S1000178,A1,B1,C1,D2
S1000179,A2,B3,C3,D2
S1000180,A1,B0,C3,D0
S1000181,A1,B3,C3,D3
S1000182,A1,B1,C3,D1
S1000183,A0,B1,C1,D2
S1000184,A1,B0,C1,D1
S1000185,A0,B3,C1,D3
S1000186,A0,B2,C1,D2
S1000187,A1,B1,C1,D0
S1000188,A1,B0,C1,D2
S1000189,A0,B0,C3,D0
S1000190,A1,B1,C1,D2
S1000191,A0,B0,C2,D1
S1000192,A1,B2,C2,D3
S1000193,A0,B2,C1,D1
S1000194,A3,B0,C2,D0
S1000195,A0,B3,C1,D1
S1000196,A3,B0,C2,D0
S1000197,A3,B0,C1,D2
S1000198,A3,B2,C3,D1
S1000199,A3,B0,C0,D2
S1000200,A3,B1,C3,D0
S1000201,A0,B0,C3,D3
S1000202,A3,B0,C2,D1
S1000203,A3,B2,C3,D3
S1000204,A3,B1,C2,D2
S1000205,A0,B3,C3,D3
S1000206,A3,B3,C3,D2
S1000207,A0,B1,C2,D0
S1000208,A2,B3,C1,D2
S1000209,A2,B3,C2,D0
S1000210,A3,B0,C0,D3
S1000211,A3,B1,C0,D1
S1000212,A3,B1,C0,D2
S1000213,A3,B3,C0,D1
S1000214,A0,B1,C2,D3
S1000215,A3,B1,C0,D1
S1000216,A1,B1,C2,D3
S1000217,A0,B1,C0,D2
S1000218,A2,B3,C2,D3
S1000219,A1,B3,C0,D1
S1000220,A2,B3,C2,D0
S1000221,A2,B3,C0,D2
S1000222,A2,B1,C2,D0
S1000223,A2,B3,C1,D2
S1000224,A2,B3,C1,D1
S1000225,A2,B2,C1,D3
S1000226,A2,B2,C0,D1
S1000227,A2,B3,C2,D0
S1000228,A2,B0,C0,D1
S1000229,A1,B0,C2,D3
S1000230,A1,B0,C0,D1
S1000231,A1,B3,C2,D0
S1000232,A1,B2,C2,D2
S1000233,A0,B2,C0,D1
S1000234,A0,B2,C2,D3
S1000235,A1,B0,C3,D1
S1000236,A1,B2,C3,D0
S1000237,A1,B3,C3,D2
S1000238,A2,B2,C3,D0
S1000239,A1,B2,C3,D2
S1000240,A2,B0,C3,D0
S1000241,A1,B3,C3,D2
S1000242,A2,B1,C3,D1
S1000243,A1,B1,C3,D2
S1000244,A3,B2,C3,D1
S1000245,A0,B0,C1,D3
S1000246,A0,B1,C3,D1
S1000247,A1,B2,C1,D3
S1000248,A0,B2,C3,D2
S1000249,A0,B3,C1,D0
S1000250,A0,B3,C3,D1
S1000251,A0,B1,C1,D0
S1000252,A1,B1,C1,D2
S1000253,A1,B1,C0,D0
S1000254,A3,B3,C0,D2
S1000255,A0,B1,C3,D1
S1000256,A3,B1,C1,D3
S1000257,A0,B3,C3,D2
S1000258,A0,B3,C3,D0
S1000259,A0,B1,C3,D2
S1000260,A1,B0,C0,D0
S1000261,A0,B3,C3,D2
S1000262,A3,B0,C1,D1
S1000263,A3,B2,C2,D0
S1000264,A0,B3,C0,D2
S1000265,A3,B3,C3,D0
S1000266,A0,B2,C0,D2
S1000267,A0,B1,C3,D0
S1000268,A0,B2,C2,D2
S1000269,A3,B2,C3,D1
S1000270,A2,B0,C2,D3
S1000271,A2,B3,C0,D1
S1000272,A2,B0,C3,D3
S1000273,A3,B2,C0,D1
S1000274,A2,B2,C3,D3
S1000275,A3,B0,C1,D1
S1000276,A2,B0,C3,D0
S1000277,A3,B1,C1,D2
S1000278,A3,B2,C0,D0
S1000279,A2,B3,C3,D3
S1000280,A3,B3,C3,D1
S1000281,A3,B0,C3,D3
S1000282,A2,B0,C2,D1
S1000283,A3,B1,C3,D3
S1000284,A1,B1,C1,D1
S1000285,A3,B0,C0,D3
S1000286,A1,B3,C1,D1
S1000287,A0,B2,C0,D0
S1000288,A1,B1,C0,D2
S1000289,A1,B1,C3,D0
S1000290,A1,B3,C3,D2
S1000291,A2,B3,C1,D1
S1000292,A1,B3,C0,D3
S1000293,A2,B1,C1,D1
S1000294,A2,B1,C0,D3
S1000295,A2,B3,C1,D1
S1000296,A2,B3,C3,D3
S1000297,A0,B2,C1,D2
S1000298,A0,B1,C1,D3
S1000299,A1,B1,C1,D1
S1000300,A1,B1,C1,D0
S1000301,A1,B2,C1,D1
S1000302,A0,B0,C1,D0
S1000303,A0,B3,C1,D2
S1000304,A1,B2,C1,D0
S1000305,A1,B3,C2,D3
S1000306,A1,B0,C1,D1
S1000307,A2,B1,C3,D3
S1000308,A1,B2,C1,D1
S1000309,A3,B2,C2,D3
S1000310,A1,B2,C2,D2
S1000311,A0,B0,C2,D0
S1000312,A1,B0,C2,D2
S1000313,A0,B0,C1,D0
S1000314,A0,B2,C2,D2
S1000315,A1,B2,C1,D0
S1000316,A0,B0,C3,D2
S1000317,A0,B3,C1,D0
S1000318,A1,B0,C3,D2
S1000319,A3,B2,C2,D1
S1000320,A1,B2,C3,D3
S1000321,A3,B1,C3,D1
S1000322,A0,B3,C0,D3
S1000323,A3,B3,C3,D2
S1000324,A3,B1,C0,D0
S1000325,A0,B3,C3,D2
S1000326,A0,B1,C1,D0
S1000327,A3,B1,C2,D2
S1000328,A0,B0,C0,D0
S1000329,A2,B3,C0,D3
S1000330,A0,B3,C1,D1
S1000331,A3,B1,C0,D3
S1000332,A2,B1,C1,D1
S1000333,A2,B2,C0,D0
S1000334,A3,B3,C2,D2
S1000335,A3,B3,C0,D3
S1000336,A3,B1,C2,D1
S1000337,A3,B2,C0,D0
S1000338,A3,B0,C2,D2
S1000339,A3,B0,C0,D1
